Project;Baseline;Type;Requirement;ID;Version;Hierarchy #;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;RequireKey;Charm;Open Points;Hazard Remark;Harm;AFAP justification;Entry Type;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Hazard;Initial Risk Assessment;Residual Risk Assessment;Hazard Type;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;S1 Subsystem;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Operator fails to actuate emergency stop,562280,1.4,2.4.43.6.15,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:04:09,Yesin Gasmi (EXT),,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Hazard,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""Workflow and configuration,Inadequate user information"",,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Emergency stop is not readily accessible and easily identifiable,562281,1.5,2.4.43.6.15.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:42:30,Klaus-Peter Fichtner (EXT),,,,,,#Haz07,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,2-B,2-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Low,D,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Emergency stop at every point of motorized movement activation,578759,1.1,2.4.43.6.15.1.1,<XREF>562345</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2021-02-23,2021-08-07  15:05:06,Yesin Gasmi (EXT),,EmergencyStopMovement_s1,,,,,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""HICTouchCon,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Warning - General risk of collisions;578760;2.1;2.4.43.6.15.1.2;<XREF>563493</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2021-02-23;2021-08-07  15:05:06;Yesin Gasmi (EXT);;um_risk_collision_general;;;;;;Headline;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),User Manual - Emergency stop location,562284,2.6,2.4.43.6.15.1.3,""CAUTIONCaution: Position of EMERGENCY STOP button not known.Possible consequences: In an emergency, the EMERGENCY STOP button will not be actuated in a timely manner.Remedy: Make sure you know where the EMERGENCY STOP buttons are located. EMERGENCY STOP buttons are in the following locations (see the figure)."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:04:39,Yesin Gasmi (EXT),,um_LocationEmergencyStop,,,,,,Requirement,Basic,System Integration Test,EXPORT,User Manual,Not Determined,Not determined,Not determined,Measure,NotForTC,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Malfunction of the system,562285,1.4,2.4.43.6.16,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:03:55,Yesin Gasmi (EXT),,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Hazard,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""Inappropriate accessory,Workflow and configuration"",,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Inappropriate accessory,562286,1.5,2.4.43.6.16.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:45:02,Klaus-Peter Fichtner (EXT),,,,,,#Haz50 #Haz40 #Haz30,""See general justifications in the introduction which apply here. The operator manual warns to not perform non-approved modifications of the system, incl. combining with non-approved accessories or other devices. It is not practical to implement additional control measures to further reduce the probability of the hazardous situation."",Headline,Basic,n.a.,none,n.a.,Not Determined,1-C,1-C,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,E,Low,E,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);User Manual - Inappropriate accessory;562287;2.0;2.4.43.6.16.1.1;CAUTIONCause: Inappropriate accessories.Possible consequences: The use of accessories that do not comply with the safety requirements of this equipment can reduce the safety of the entire system.Remedy: Use only original Siemens Healthineers accessories or accessories approved by Siemens Healthineers.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-06-27  11:20:29;Johannes Schmidt;;um_Appropiate_Accessory;;;;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Any defect parts in the system,562288,1.5,2.4.43.6.16.2,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:45:02,Klaus-Peter Fichtner (EXT),,,,,,#Haz50 #Haz40 #Haz30,See general justifications in the introduction which apply here. The system software is developed according to SW development process. The system provides warning messages in the event of specific system malfunctions. The operator manual advises that the functionality of the system shall be checked before starting a procedure and that procedures shall be in place in case of a system failure.,Headline,Basic,n.a.,none,n.a.,Not Determined,1-B,1-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Low,D,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);User Manual - Defect of system components;562289;2.0;2.4.43.6.16.2.1;CAUTIONCause: System component error.Possible consequences: An error on one system component can reduce the safety of the entire system.Remedy:- Terminate system operation.- Contact Siemens Healthineers Customer Service.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-06-27  11:20:49;Johannes Schmidt;;um_system_defect;;;;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Unintentional Radiation,562290,1.4,2.4.43.6.17,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:03:55,Yesin Gasmi (EXT),,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Hazard,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""Inappropriate accessory,Workflow and configuration"",,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Exposure release switch is activated by mistake when wired control is connected to the system,562291,1.5,2.4.43.6.17.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:45:02,Klaus-Peter Fichtner (EXT),,,,,,#Haz50,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,1-B,1-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Low,C,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Stop button;562295;1.4;2.4.43.7;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Function;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Emergency stop out of order;562296;1.4;2.4.43.7.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;user interface;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Defect in button or cable harness;562297;1.5;2.4.43.7.1.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-05  16:45:02;Klaus-Peter Fichtner (EXT);;;;;;#Haz07;See general justifications in the introduction which apply here.;Headline;Basic;n.a.;none;n.a.;Not Determined;2-B;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;User;S1M;VB10;;;;;;;;;;;;;;NotDetermined;D;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Check emergency stop - maintenance;562298;3.1;2.4.43.7.1.1.1;<XREF>562279</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:06;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Clean system;562299;1.4;2.4.43.8;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Function;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Patient collision;562300;1.4;2.4.43.8.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Swapped wireless footswitch;562301;1.5;2.4.43.8.1.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-05  16:45:02;Klaus-Peter Fichtner (EXT);;;;;;#Haz07;See general justifications in the introduction which apply here.;Headline;Basic;n.a.;none;n.a.;Not Determined;2-B;2-A;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;D;Low;C;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference to measures regarding footswitch,562302,4.0,2.4.43.8.1.1.1,""See <XREF>563088</XREF>, <XREF>563089</XREF>, <XREF>563090</XREF>, <XREF>563091</XREF>."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-06-17  10:58:07,Johannes Schmidt,,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Unwanted radiation;562303;1.4;2.4.43.8.2;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Swapped wireless footswitch,562304,1.5,2.4.43.8.2.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:45:02,Klaus-Peter Fichtner (EXT),,,,,,#Haz50,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,1-B,1-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Low,C,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference to measures regarding footswitch,562305,3.0,2.4.43.8.2.1.1,""See <XREF>563088</XREF>, <XREF>563089</XREF>, <XREF>563090</XREF>, <XREF>563091</XREF>."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-06-17  10:58:22,Johannes Schmidt,,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Store patient data;562306;1.4;2.4.43.9;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Function;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Unnecessary minor exposition to radiation,562307,1.4,2.4.43.9.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:03:55,Yesin Gasmi (EXT),,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Hazard,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""data acquisition, evaluation and display,Data and Image processing,data transfer,Loss of data"",,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Image store does not keep pace with acquisition under error conditions,562308,1.6,2.4.43.9.1.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:45:02,Klaus-Peter Fichtner (EXT),,,,,,#Haz50#Haz40#Haz30,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,1-C,1-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""data acquisition, evaluation and display,Data and Image processing,Loss of data"",Patient,S1M,VB10,,,,,,,,,,,,,,NotDetermined,E,Low,D,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Warning Message,562309,7.3,2.4.43.9.1.1.1,""When the image storage does not keep pace with the acquisition (e.g., due to buffer issues), radiography imaging shall be stopped and a message shall be displayed to the operator. Fluoroscopy imaging shall not be stopped or inhibited."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-07-29,2022-10-11  10:09:28,Johannes Schmidt,,warning_message_no_saving_possible,,,,,,Requirement,Basic,empty,none,n.a.,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,FLC,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Storage Limit Reached (License),562310,1.5,2.4.43.9.1.2,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:45:02,Klaus-Peter Fichtner (EXT),,,,,,#Haz50 #Haz40 #Haz30,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,1-C,1-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""data acquisition, evaluation and display,Data and Image processing,Loss of data"",Patient,S1M,VB10,,,,,,,,,,,,,,NotDetermined,E,Low,D,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Storage capacity exhausted;591790;2.0;2.4.43.9.1.2.1;<XREF>562612</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2021-09-03;2021-09-03  13:12:09;Judith Welzel;;NotReady_s1;;;;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;FLC;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Display storage space;591791;2.1;2.4.43.9.1.2.2;<XREF>562613</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2021-09-03;2021-09-03  13:12:36;Judith Welzel;;DiskCapacity1_s1;;;;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;FLC;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Wrong interventional decision,562312,1.4,2.4.43.9.2,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:03:55,Yesin Gasmi (EXT),,,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Hazard,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""data acquisition, evaluation and display,Data and Image processing,data transfer"",,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Image quality cannot be improved after acquisition,562313,1.5,2.4.43.9.2.1,Image quality in post processing cannot be improved after acquisition was performed with unsuited window values.,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-05  16:45:02,Klaus-Peter Fichtner (EXT),,,,,,#Haz23 #Haz41 #Haz51,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,2-B,2-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,""data acquisition, evaluation and display,Data and Image processing"",Patient,S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Low,D,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Store raw data,562314,4.8,2.4.43.9.2.1.1,""The imaging system shall store acquired 2D images immediately to the hard disk, before any user manipulation is done. The operator shall always be able to restore the original image visualization."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-16  12:44:46,Javier Lopez Leal,,store_raw_data,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,FLC,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Connect to Network;562315;1.6;2.4.44;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:10;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);HIS/RIS;562316;1.4;2.4.44.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Function;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Non-harmonized configuration;562317;1.4;2.4.44.1.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:55;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Incorrect Configuration of HIS/RIS;562318;1.5;2.4.44.1.1.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-05  16:49:23;Klaus-Peter Fichtner (EXT);;;;;;#Haz21 #Haz22 #Haz40;See general justifications in the introduction which apply here. The operator manual advises how to check the correct configuration.;Headline;Basic;n.a.;none;n.a.;Not Determined;1-A;1-A;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;System;S1M;VB10;;;;;;;;;;;;;;NotDetermined;C;Low;C;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),User Manual - HIS/RIS Configuration,562319,2.3,2.4.44.1.1.1.1,""CAUTIONCause: Non-harmonized configuration of HIS/RISPossible consequences: Impossibility of CommunicationRemedy: Do not use configuration """"patient ID only"""" within HIS/RIS as Imaging System (FLC) identifies a patient by quadruple (patient name, ID, sex, date-of-birth)."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:04:07,Yesin Gasmi (EXT),,docUser_HISRIS_configuration,,,,,,Requirement,Basic,System Integration Test,EXPORT,User Manual,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
