;Project;Baseline;Type;Hierarchy #;Section;Chapter;Function;Hazard;Cause;Measure;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration
1159;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.2.11.1;4;45.0;2.0;11.0;1.0;;562469;H;Cause;;Restricted movement functionality (e. g. complete loss of vertical, angular orbital movement);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;12.10.2022 09:14;Klaus-Peter Fichtner (EXT);;;;;;#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here. The system software is developed according to SW development process. The system provides warning messages in the event of specific system malfunctions. The operator manual warns that the functionality of the system shall be checked before starting a procedure and that procedures shall be in place in case of a system failure. No additional practical mitigations are available to further reduce or prevent the risk of loss of movement functionality.;Basic;n.a.;none;n.a.;empty;2-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Loss or deterioration of function,Availability in critical functions;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Low;C;
1160;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.2.11.1.1;4;45.0;2.0;11.0;1.0;1.0;562470;H;Measure;;No measure required;No measure required.;ToBeReviewed;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1161;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.2.12;4;45.0;2.0;12.0;;;562471;H;Hazard;;Slightly restricted movement functionality (e. g. complete loss of horizontal or swivel movement);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1162;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.2.12.1;4;45.0;2.0;12.0;1.0;;562472;H;Cause;;Slightly restricted movement functionality (e. g. complete loss of horizontal or swivel movement);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz40#Haz50#Haz30;See general justifications in the introduction which apply here. The system software is developed according to SW development process. The system provides warning messages in the event of specific system malfunctions. The operator manual warns that the functionality of the system shall be checked before starting a procedure and that procedures shall be in place in case of a system failure. No additional practical mitigations are available to further reduce or prevent the risk of loss of movement functionality.;Basic;n.a.;none;n.a.;1-A;1-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Loss or deterioration of function,Availability in critical functions;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Low;C;
1163;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.2.12.1.1;4;45.0;2.0;12.0;1.0;1.0;562473;H;Measure;;No measure required;No measure required.;ToBeReviewed;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;System Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1164;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.3;4;45.0;3.0;;;;562474;H;Function;;Wrap c-arm with Sterile Cover;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1165;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.3.1;4;45.0;3.0;1.0;;;562475;H;Hazard;;Risk of infection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Inappropriate accessory,Infection,Not sterile;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1166;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.3.1.1;4;45.0;3.0;1.0;1.0;;562476;H;Cause;;Improperly installed sterile drape;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz33;See general justifications in the introduction which apply here. The operator manual advises to clean and drape the system appropriately and to position the system and its components with the appropriate carefullness.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;C;
1167;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.3.1.1.1;4;45.0;3.0;1.0;1.0;1.0;562477;H;Measure;;Reference to User Manual - Cleaning and draping;<XREF>562240</XREF>.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;none;empty;Not determined;Not determined;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1168;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.4;4;45.0;4.0;;;;562478;H;Function;;Wrap Foot Switch with Covers;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1169;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.4.1;4;45.0;4.0;1.0;;;562479;H;Hazard;;Risk of infection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Inappropriate accessory,Infection,Not sterile;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1170;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.4.1.1;4;45.0;4.0;1.0;1.0;;562480;H;Cause;;Improperly installed sterile drape;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz33#Haz42;See general justifications in the introduction which apply here. The operator manual advises to clean and drape the system appropriately and to position the system and its components with the appropriate carefullness.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;C;
1171;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.4.1.1.1;4;45.0;4.0;1.0;1.0;1.0;562481;H;Measure;;Reference to User Manual - Cleaning and draping;<XREF>562240</XREF>.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1172;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5;4;45.0;5.0;;;;562482;H;Function;;Wrap RCP with Covers;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1173;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5.1;4;45.0;5.0;1.0;;;562483;H;Hazard;;Risk of infection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Inappropriate accessory,Infection,Not sterile;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1174;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5.1.1;4;45.0;5.0;1.0;1.0;;562484;H;Cause;;Damage of sterile drape;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz18#Haz10;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-D;2-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;D;
1175;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5.1.1.1;4;45.0;5.0;1.0;1.0;1.0;562485;R;Measure;sharp_edge_sterile_cover;Avoid sharp edges;The control panel (RCP) as well as its holder, e.g. cart needs to be designed without sharp edges which could damage a sterile cover.;Approved;Unassigned;Klaus-Peter Fichtner (EXT);Klaus-Peter;Fichtner (EXT);Judith Welzel;;;29.07.2020;07.07.2022 10:11;Rudolf Siebenhaar;;;;AccesS,HICTouchCon,TrolleyU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1176;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5.1.2;4;45.0;5.0;1.0;2.0;;562486;H;Cause;;Inappropriate positioning of RCP;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz32#Haz10;See general justifications in the introduction which apply here. The operator manual advises to clean and drape the system appropriately and to position the system and its components with the appropriate carefullness.;Basic;n.a.;none;n.a.;2-D;2-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;D;
1177;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5.1.2.1;4;45.0;5.0;1.0;2.0;1.0;562487;R;Measure;docUser_avoid_RCP_on_patient;User Manual - Positioning of RCP;CAUTIONCause: Improper positioning of the remote control unit.Possible consequences: Risk of contaminationRemedy: Do not place the remote control unit on the patient.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1178;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5.1.3;4;45.0;5.0;1.0;3.0;;562488;H;Cause;;Self-loosening of OR table holder;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz32#Haz10;See general justifications in the introduction which apply here. The operator manual advises to clean and drape the system appropriately and to position the system and its components with the appropriate carefullness.;Basic;System Test;none;n.a.;2-D;2-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;D;
1179;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.5.1.3.1;4;45.0;5.0;1.0;3.0;1.0;562489;R;Measure;OR_table_holder_fixation_rail;Fixation on OR table rail system;The OR table holder shall be fixed on OR table rail system. Fixation needs to be designed to prevent unintended self-loosening. Note:As drapery of patient is trapped between OR table holder and RCP, an unintended self-loosening of OR table holder will undrape patient.;Approved;Unassigned;Klaus-Peter Fichtner (EXT);Klaus-Peter;Fichtner (EXT);Judith Welzel;;;29.07.2020;21.06.2022 14:08;Johannes Schmidt;;;;TrolleyU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VxFUTURE;;;;;;;;;;;;;NotDetermined;;;;
1180;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6;4;45.0;6.0;;;;562490;H;Function;;Acquire Image;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1181;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1;4;45.0;6.0;1.0;;;562491;H;Hazard;;Risk of burnings;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;High temperature;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1182;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.1;4;45.0;6.0;1.0;1.0;;562492;H;Cause;;Increasing temperature due to extended use;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz13;See general justifications in the introduction which apply here. It is not practical to implement additional control measures to further reduce the probability of the hazardous situation.;Basic;n.a.;none;n.a.;1-C;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;E;
1183;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.1.1;4;45.0;6.0;1.0;1.0;1.0;562493;R;Measure;provide_monoblock_housing;Provide Monobloc Housing;Monobloc needs to be covered with housing to prohibit direct contact of user/patients to parts of monoblock.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;10.03.2022 13:33;Rudolf Siebenhaar;;;;MainU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1184;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.1.2;4;45.0;6.0;1.0;1.0;2.0;562494;H;Measure;;Reference - Pressure switch in tube;<XREF>562232</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;N.A.;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1185;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.1.3;4;45.0;6.0;1.0;1.0;3.0;562495;R;Measure;temperature_monitoring_monoblock;Temperature monitoring monoblock;The temperature of the monoblock shall be monitored. X-ray shall be inhibited when the maximum operating temperature is reached.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;XGen;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;Patient,User,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1186;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.2;4;45.0;6.0;1.0;2.0;;562497;H;Cause;;Oil leakage out of leaky monoblock;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz32#Haz16;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-D;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;C;
1187;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.2.1;4;45.0;6.0;1.0;2.0;1.0;562499;R;Measure;pressure_compensation;Pressure Compensation Membrane;A pressure compensation membrane for oil expansion has to be integrated in monoblock.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;XGen;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1188;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.2.2;4;45.0;6.0;1.0;2.0;2.0;578321;H;Measure;temperature_monitoring_monoblock;Reference - Temperature monitoring monoblock;<XREF>562495</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.02.2021;07.08.2021 15:05;Yesin Gasmi (EXT);;;;XGen;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;Patient,User,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1189;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.2.3;4;45.0;6.0;1.0;2.0;3.0;562500;H;Measure;;Reference - Compliance with IEC 60601-1;Compliance with IEC 60601-1, 04S451630 in <XREF>561856</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;17.06.2022 11:11;Johannes Schmidt;;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1190;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.2.4;4;45.0;6.0;1.0;2.0;4.0;562501;H;Measure;;Reference - Pressure switch in tube;<XREF>562232</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;N.A.;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1191;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.3;4;45.0;6.0;1.0;3.0;;562502;H;Cause;;Error of cooling system;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz14;See general justifications in the introduction which apply here. It is not practical to implement additional control measures to further reduce the probability of the hazardous situation.;Basic;n.a.;none;n.a.;2-D;2-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;D;
1192;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.3.1;4;45.0;6.0;1.0;3.0;1.0;562503;H;Measure;;Reference - Temperature Control;<XREF>562495</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1193;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.4;4;45.0;6.0;1.0;4.0;;562504;H;Cause;;Longer operation heats up detector;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz13;See general justifications in the introduction which apply here. It is not practical to implement additional control measures to further reduce the probability of the hazardous situation.;Basic;n.a.;none;n.a.;1-C;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;E;
1194;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.1.4.1;4;45.0;6.0;1.0;4.0;1.0;562505;R;Measure;provide_protection_cover;Provide contact protection/access cover for detector;No direct contact possible due to access cover of the detector.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;10.03.2022 13:34;Rudolf Siebenhaar;;;;MainU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1195;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.2;4;45.0;6.0;2.0;;;562507;H;Hazard;;Risk of infection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Infection;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1196;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.6.2.1;4;45.0;6.0;2.0;1.0;;562508;H;Cause;;Oil leakage out of leaky monoblock;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.09.2022 16:59;Klaus-Peter Fichtner (EXT);;;;;;#Haz32#Haz16;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-D;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;C;
