;Project;Baseline;Type;Section;Chapter;Function;Hazard;Cause;Measure;Hierarchy #;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration;Hierarchy
1299;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;11;2;2.4.45.6.11.2.2;578317;Requirement;Measure;full_storage_rate_radiography;Full storage rate radiography;For radiography, the storage rate shall not be changeable by the customer. Every frame shall be stored. Replay of scenes shall apply the same behaviour as live (fps). Note, the default storage rate shall be set to 100%.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;07.02.2021;19.09.2022 14:50;Johannes Schmidt;;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '11', '2', '2']
1300;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;11;3;2.4.45.6.11.3;562616;Headline;Cause;;Reducing the storage rate or being confused about replay;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here. The operator manual warns to take care of archiving images as appropriate.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '6', '11', '3']
1301;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;11;3;2.4.45.6.11.3.1;562617;Headline;Measure;;Reference - Immediate image storage on hard disk.;<XREF>569132</XREF>.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '11', '3', '1']
1302;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;12;;2.4.45.6.12;562618;Headline;Hazard;;Unwanted Injection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation,use by unskilled/untrained personnel,slips, lapses and mistakes;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '12']
1303;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;12;1;2.4.45.6.12.1;562619;Headline;Cause;;Unwanted radiation release;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 #Haz40 #Haz30;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-B;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;D;;['2', '4', '45', '6', '12', '1']
1304;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;12;1;2.4.45.6.12.1.1;562620;Headline;Measure;;No measure required;no measure required due to risk classification;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '12', '1', '1']
1305;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;12;2;2.4.45.6.12.2;562621;Headline;Cause;;Triggersignal failure;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 #Haz40 #Haz30;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-B;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;D;;['2', '4', '45', '6', '12', '2']
1306;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;12;2;2.4.45.6.12.2.1;562622;Headline;Measure;;No measure required;no measure required due to risk classification;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '12', '2', '1']
1307;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;13;;2.4.45.6.13;580664;Headline;Hazard;;Unintended injection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;05.07.2021;17.06.2022 11:20;Johannes Schmidt;;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Foreseeable misuse;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '13']
1308;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;13;1;2.4.45.6.13.1;580665;Headline;Cause;;Trigger e. g. fluoro with injector in ready state, not knowing that every X-ray mode triggers the injector;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;05.07.2021;26.09.2022 17:01;Klaus-Peter Fichtner (EXT);;;;;;#Haz31;See general justifications in the introduction which apply here. The system complies with applicable regulations and technical standards. The operator manual advises to check the injector status prior to using it in combination with the system and contains a description how the combination works.;Basic;n.a.;none;n.a.;2-B;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;D;;['2', '4', '45', '6', '13', '1']
1309;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;13;1;2.4.45.6.13.1.1;580666;Headline;Measure;docUser_injector_readiness;Reference - User Manual - Injector Readiness;<XREF>562625</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;05.07.2021;17.06.2022 11:20;Johannes Schmidt;;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '13', '1', '1']
1310;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;13;1;2.4.45.6.13.1.2;581162;Requirement;Measure;injector_trigger_dedicated_modes;Injector trigger in dedicated modes and conditions only;The system shall trigger the injector only in the following modes and conditions:- Subtraction- Roadmap: Only when the operator has not performed a subtraction before (then automatically a subtraction scene is performed when roadmap is selected), or when no valid peak opacification image is available (e. g. after changing magnification)- Digital Cine Mode Note: That means when a subtraction has been performed before roadmap is selected, then the injector shall not be triggered when roadmap is performed.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.07.2021;07.08.2021 15:05;Yesin Gasmi (EXT);;;;MCU,XCU;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VxFUTURE;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '13', '1', '2']
1311;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;13;1;2.4.45.6.13.1.3;581195;Requirement;Measure;display_injector_armed;Display when injector is armed;The system shall display when the injector is armed, when the conditions under <XREF>581162</XREF> are fulfilled (that means that upon next X-ray release, the injector is triggered).;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.07.2021;07.08.2021 15:05;Yesin Gasmi (EXT);;;;MCU;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VxFUTURE;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '13', '1', '3']
1312;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;14;;2.4.45.6.14;562623;Headline;Hazard;;Radiation without injection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Foreseeable misuse;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '14']
1313;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;14;1;2.4.45.6.14.1;562624;Headline;Cause;;Acquire image, but injector not prepared correctly;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 #Haz40 ;See general justifications in the introduction which apply here. The system complies with applicable regulations and technical standards. The operator manual advises to check the injector status prior to using it in combination with the system.;Basic;n.a.;none;n.a.;1-C;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;E;;['2', '4', '45', '6', '14', '1']
1314;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;14;1;2.4.45.6.14.1.1;562625;Requirement;Measure;docUser_injector_readiness;User Manual - Injector Readiness;CAUTIONCause: Radiation release without without contrast agent injection or unintended injection.Possible consequences: Risk of unnecessary radiation exposure or unintended contrast agent injection.Remedy: Make sure that the injector is ready to administer contrast agent before releasing radiation. Note that every X-ray mode triggers the injector when it is in ready state.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '14', '1', '1']
1315;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;14;2;2.4.45.6.14.2;581193;Headline;Cause;;Injector interface is damaged due to motorized platform movement with plugged injector connection;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.07.2021;26.09.2022 17:01;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 #Haz40 ;See general justifications in the introduction which apply here. The system complies with applicable regulations and technical standards. The operator manual advises to check the injector status prior to using it in combination with the system.;Basic;n.a.;none;n.a.;1-C;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;E;;['2', '4', '45', '6', '14', '2']
1316;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;14;2;2.4.45.6.14.2.1;581194;Requirement;Measure;restrict_move_range_injector;Restricted platform movement range with plugged injector;When the injector is plugged, motorized movements of the mecanum platform shall be restricted to a distance of < 50 cm. When it is reached, the system shall stop motorized movements and display an appropriate error message.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.07.2021;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;#Haz50 #Haz40 ;Risk control measures are in place and reduce the risk as far as possible without adversely affecting the benefit-risk-ratio. The system complies with applicable regulations and technical standards. The operator manual advises to check the injector status prior to using it in combination with the system. This limits the probability of occurrence of this hazardous situation. Additional mitigations are not deemed to further reduce or prevent the risk. Post market surveillance and complaint handling are in place to identify specific issues.;Basic;System Integration Test;none;n.a.;1-C;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VxFUTURE;;;;;;;;;;;;;NotDetermined;E;Low;E;;['2', '4', '45', '6', '14', '2', '1']
1317;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;14;2;2.4.45.6.14.2.2;595189;Requirement;Measure;um_unplug_injector_during_movement;Unplug injector cable during movement;CAUTIONCause: A strain might be applied to the injector cable when plugged during movements.Possible consequence: The injector cable can get damaged or unplugged during a chassis movement of the system.Remedy: Unplug the injector cable if you perform longer movements that might put tension on the cable.;InWork;Unassigned;Johannes Schmidt;Johannes;Schmidt;Johannes Schmidt;;;28.02.2022;27.07.2022 15:29;Johannes Schmidt;;;;;;;;empty;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;System;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '14', '2', '2']
1318;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;15;;2.4.45.6.15;562626;Headline;Hazard;;Radiation interrupted;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation,Data and Image processing;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '15']
1319;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;15;1;2.4.45.6.15.1;562627;Headline;Cause;;Exceeding maximum delay time;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz40#Haz50#Haz30;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-B;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;D;;['2', '4', '45', '6', '15', '1']
1320;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;15;1;2.4.45.6.15.1.1;568834;Requirement;Measure;image_display_delay_time;Image display delay time;An image display delay time of max. 200 ms is determined to be practicable based on the image processing capabilities of the system and to ensure sufficient reaction time for the operator for all imaging modes except Single Image. Note, the achieved image display delay time will then be below the average human reaction time of ~ 300 ms according to Sigmund Exner. For Single Image, which includes DR (Digital Radiography), DR-SUM (Digital Radiography with several pulses) and 3D Scan, as well as DCM and Subtraction, the image display delay time might be up to 4 s.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;31.08.2020;08.06.2022 17:00;Johannes Schmidt;;;;;"IEC 60601-2-43; cl. 201.12.4.102";;;Basic;System Integration Test;EXPORT;Verification&Validation;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '15', '1', '1']
1321;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;15;1;2.4.45.6.15.1.2;568835;Requirement;Measure;image_display_delay_time_ext;Image display delay time - external;If an external device is utilized to display images acquired with the CIOS system via the NXS interface, the image display delay time shall be evaluated as part of the vendor risk management.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;31.08.2020;24.06.2022 09:34;Johannes Schmidt;;;;;"IEC 60601-2-43; cl. 201.12.4.102";;;Basic;System Integration Test;EXPORT;Supplier;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '15', '1', '2']
1322;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;15;1;2.4.45.6.15.1.3;596894;Requirement;Measure;docUser_image_display_delay;Caution in user manual to image display delay;CAUTION Cause: Radiography modes are misused for real-time imaging on purpose by the operator. Possible consequences: With Radiography modes the image display delay time may be longer than in Radioscopy modes and may exceed limits for accepted delays for real-time imaging. Remedy: For real-time imaging do only select Radioscopy modes such as Fluoro and Road. Do not select Radiography modes (e.g. single image including DR, DR-Sum, 3D Scan, DCM, Subtraction) for real-time imaging.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Johannes Schmidt;;;08.06.2022;24.06.2022 09:34;Johannes Schmidt;;;;;"IEC 60601-2-43; cl. 201.12.4.102";;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '15', '1', '3']
1323;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;16;;2.4.45.6.16;562629;Headline;Hazard;;Restricted imaging functionality due to low-level arcing;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation,Data and Image processing;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '16']
1324;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;16;1;2.4.45.6.16.1;562630;Headline;Cause;;Arcing in the X-ray tube;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;Cause081;#Haz40 #Haz50#Haz30;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-C;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation,Availability in critical functions;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;E;;['2', '4', '45', '6', '16', '1']
1325;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;16;1;2.4.45.6.16.1.1;562631;Headline;Measure;;No measure required;No additional risk control measures required.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '16', '1', '1']
1326;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;17;;2.4.45.6.17;562632;Headline;Hazard;;Restricted imaging functionality due to medium-level arcing;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation,Data and Image processing;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '6', '17']
1327;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;6;17;1;2.4.45.6.17.1;562633;Headline;Cause;;Arcing in the X-ray tube;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;Cause082;#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-B;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation,Availability in critical functions;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;D;;['2', '4', '45', '6', '17', '1']
